Datetime_utc_end	WD_BJE	WS_BJE	RH_BJE	P_BJE	PREC_BJE	T_BJE
20/08/2022 00:00:00	107	1.3	68	938.1	0	21.1
20/08/2022 01:00:00	239	0.8	68	938.1	0	20.6
20/08/2022 02:00:00	159	1	74	937.6	0.4	20
20/08/2022 03:00:00	11	0.9	76	937.9	0	19.3
20/08/2022 04:00:00	295	1.7	78	938.6	4.4	19
20/08/2022 05:00:00	144	1.2	92	938.6	0.9	17.7
20/08/2022 06:00:00	65	0.9	95	938.3	0	17.6
20/08/2022 07:00:00	281	0.7	98	938.4	0	18
20/08/2022 08:00:00	128	0.8	93	938.7	0	18.6
20/08/2022 09:00:00	273	0.9	88	938.7	0	19.3
20/08/2022 10:00:00	268	0.8	78	938.9	0	20.5
20/08/2022 11:00:00	298	0.8	77	939	0	21.1
20/08/2022 12:00:00	309	1.1	76	938.4	0	21.7
20/08/2022 13:00:00	264	1.2	62	938	0	25.1
20/08/2022 14:00:00	289	2	58	937.3	0	26.7
20/08/2022 15:00:00	290	3.3	71	937	0	22.9
20/08/2022 16:00:00	123	3.2	91	938.6	27.2	17.8
20/08/2022 17:00:00	92	2.7	100	938.9	24.4	17.6
20/08/2022 18:00:00	38	1.3	90	938.9	0.2	18.5
20/08/2022 19:00:00	94	1.1	95	939	0	17.9
20/08/2022 20:00:00	351	0.8	97	939.5	0	17.3
20/08/2022 21:00:00	58	1	100	939.6	0	16.9
20/08/2022 22:00:00	244	0.6	100	939.9	0	17
20/08/2022 23:00:00	293	0.8	100	939.9	0.9	16.9
21/08/2022 00:00:00	303	0.8	100	939.6	0	17
21/08/2022 01:00:00	295	0.4	100	939.2	0	16.9
21/08/2022 02:00:00	289	0.5	100	938.9	0	16.7
21/08/2022 03:00:00	278	0.6	100	938.5	0	16.7
21/08/2022 04:00:00	286	0.6	100	938.3	0	16.7
21/08/2022 05:00:00	280	0.7	100	938.4	0	16.7
21/08/2022 06:00:00	278	0.6	100	938.6	0	16.8
21/08/2022 07:00:00	303	0.6	100	938.6	0.6	17
21/08/2022 08:00:00	281	0.5	100	938.7	0	17.4
21/08/2022 09:00:00	282	1.2	97	938.6	0.4	17.4
21/08/2022 10:00:00	284	2	100	938.8	4.4	16.4
21/08/2022 11:00:00	269	1.5	100	938.7	0.7	16.7
21/08/2022 12:00:00	283	1.4	90	938.6	0	17.6
21/08/2022 13:00:00	305	1.6	85	938.5	0	17.9
21/08/2022 14:00:00	291	1.9	86	938.2	0.2	18
21/08/2022 15:00:00	303	2	82	938.1	0	17.9
21/08/2022 16:00:00	299	1.4	80	938.1	0	18.2
21/08/2022 17:00:00	301	1.2	83	938	0.1	17.7
21/08/2022 18:00:00	136	0	85	937.9	0	17.6
21/08/2022 19:00:00	256	0.5	83	938.1	0	17.4
21/08/2022 20:00:00	93	0.4	88	938.3	0	17.1
21/08/2022 21:00:00	127	0.4	91	938.3	0.2	17
21/08/2022 22:00:00	311	1	100	938.2	5.6	16.4
21/08/2022 23:00:00	327	0.7	100	938	0.8	16.3
22/08/2022 00:00:00	283	0.5	100	937.7	0	16.3
22/08/2022 01:00:00	233	0.1	100	937.3	0	16.3
22/08/2022 02:00:00	253	0.5	100	937	0	16.3
22/08/2022 03:00:00						
22/08/2022 04:00:00	266	1	100	936.7	2.2	15.6
22/08/2022 05:00:00	171	0.3	100	936.7	0.2	15.6
22/08/2022 06:00:00	248	0.8	100	936.9	0.2	15.8
22/08/2022 07:00:00	254	0.9	100	937	0	16.1
22/08/2022 08:00:00	277	1.2	100	937	0	16.7
22/08/2022 09:00:00	293	1.7	86	937.2	0	17.3
22/08/2022 10:00:00	276	1.2	81	937.1	0	18.1
22/08/2022 11:00:00	253	1.2	70	937	0	20.1
22/08/2022 12:00:00	277	1.8	66	936.8	0	20.5
22/08/2022 13:00:00	283	2.4	58	936.5	0	21.9
22/08/2022 14:00:00	288	2.4	55	936.5	0	22.1
22/08/2022 15:00:00	288	2.2	55	936.3	0	22.9
22/08/2022 16:00:00	312	1.5	58	936.3	0	22.2
22/08/2022 17:00:00	285	1.6	61	936.2	0	21.6
22/08/2022 18:00:00	301	2.2	64	936.5	0	20.3
22/08/2022 19:00:00	75	2.6	69	937.2	0	19.1
22/08/2022 20:00:00	104	2.8	74	937.8	0	18.3
22/08/2022 21:00:00	104	2.4	78	937.9	0	17.9
22/08/2022 22:00:00	104	2	79	938	0	17.6
22/08/2022 23:00:00	114	0.9	80	938.2	0	17.5
23/08/2022 00:00:00	225	0.4	81	938.2	0	17.2
23/08/2022 01:00:00	258	0.9	83	937.8	0	16.8
23/08/2022 02:00:00	248	0.8	85	937.8	0	16.6
23/08/2022 03:00:00	244	1	85	937.9	0	16.3
23/08/2022 04:00:00	248	0.6	86	938.1	0	16.3
23/08/2022 05:00:00	238	1	87	938.8	0	16.1
23/08/2022 06:00:00	294	0.9	92	939.1	0	15.8
23/08/2022 07:00:00	273	0.7	96	939.5	0.4	15.5
23/08/2022 08:00:00	243	0.7	99	939.8	0.4	15.5
23/08/2022 09:00:00	257	0.5	97	940	0.3	16
23/08/2022 10:00:00	264	0.8	88	940.4	0	16.9
23/08/2022 11:00:00	265	0.7	81	940.6	0	17.6
23/08/2022 12:00:00	261	0.9	76	940.4	0	18.9
23/08/2022 13:00:00	238	0.9	75	940.5	0	19.4
23/08/2022 14:00:00	218	1.5	72	940.3	0	20.3
23/08/2022 15:00:00	247	1.4	71	940.4	0	20.5
23/08/2022 16:00:00	229	1.6	76	940.5	0	18.9
23/08/2022 17:00:00	211	1.2	79	940.8	0	18.4
23/08/2022 18:00:00	226	1	80	941.1	0	18.4
23/08/2022 19:00:00	86	1.5	77	941.9	0	18
23/08/2022 20:00:00	132	0.5	79	942.7	0	17.8
23/08/2022 21:00:00	190	0.6	81	942.9	0	17.6
23/08/2022 22:00:00	276	1	84	943.1	0	17.1
23/08/2022 23:00:00	273	0.4	88	943	0	16.5
24/08/2022 00:00:00	314	0.8	90	943.2	0	16.1
24/08/2022 01:00:00	131	0.7	90	942.8	0	15.8
24/08/2022 02:00:00	147	0.5	91	942.5	0	15.4
24/08/2022 03:00:00	124	0.3	93	942.3	0	15.6
24/08/2022 04:00:00	99	0.4	93	942.8	0	15.5
24/08/2022 05:00:00	124	0.4	92	942.7	0	15.6
24/08/2022 06:00:00	124	0.1	92	942.8	0	15.8
24/08/2022 07:00:00	139	0.4	97	942.9	0.4	15.8
24/08/2022 08:00:00	148	0.3	98	942.9	0	16.4
24/08/2022 09:00:00	263	0.6	92	943.1	0	16.9
24/08/2022 10:00:00	260	0.8	88	943.2	0	17.7
24/08/2022 11:00:00	302	1.1	79	943	0	18.9
24/08/2022 12:00:00	315	1.1	75	942.7	0	20.4
24/08/2022 13:00:00	296	1.2	70	942.7	0	21.4
24/08/2022 14:00:00	314	1.2	69	942.6	0	21.4
24/08/2022 15:00:00	300	0.7	70	942.4	0	21.5
24/08/2022 16:00:00	349	0.7	66	942.3	0	22.1
24/08/2022 17:00:00	245	0.7	64	942.4	0	22.4
24/08/2022 18:00:00	297	1	68	942.5	0	21.4
24/08/2022 19:00:00	130	1	75	942.9	0	19.4
24/08/2022 20:00:00	102	2.8	78	943.8	0	18.6
24/08/2022 21:00:00	79	1.8	76	943.8	0	18.4
24/08/2022 22:00:00	1	0.7	82	944	0	17.5
24/08/2022 23:00:00	318	1.1	85	944	0	16.9
25/08/2022 00:00:00	23	0.8	90	943.9	0	16.3
25/08/2022 01:00:00	245	0.5	89	943.5	0	16.3
25/08/2022 02:00:00	112	0.6	91	943.4	0	16.1
25/08/2022 03:00:00	127	0.4	91	943.1	0	15.4
25/08/2022 04:00:00	130	0.3	93	943	0	15.6
25/08/2022 05:00:00	122	1.2	91	943.1	0	15.7
25/08/2022 06:00:00	100	0.6	90	943.1	0	15.9
25/08/2022 07:00:00	86	0.7	88	943	0	16.4
25/08/2022 08:00:00	307	1	84	943.2	0	17.1
25/08/2022 09:00:00	222	0.4	80	942.9	0	18.8
25/08/2022 10:00:00	261	0.8	70	942.7	0	21.2
25/08/2022 11:00:00	251	1.3	61	942	0	24.6
25/08/2022 12:00:00	124	3.1	52	941.6	0	25
25/08/2022 13:00:00	125	4.8	50	941.3	0	25.7
25/08/2022 14:00:00	116	4.4	48	941.3	0	25.8
25/08/2022 15:00:00	117	3.9	47	940.9	0	26.7
25/08/2022 16:00:00	141	3.4	44	940.8	0	27.1
25/08/2022 17:00:00	135	2.7	47	940.6	0	26.4
25/08/2022 18:00:00	128	2.4	53	940.7	0	24.8
25/08/2022 19:00:00	89	2.1	65	940.9	0	22.4
25/08/2022 20:00:00	93	2.8	74	941.4	0	20.5
25/08/2022 21:00:00	99	3.4	78	941.6	0	19.7
25/08/2022 22:00:00	96	3.2	81	941.9	0	19.1
25/08/2022 23:00:00	93	2.6	84	942	0	18.4
26/08/2022 00:00:00	114	1.6	86	942	0	17.8
26/08/2022 01:00:00	118	1.6	90	941.7	0	16.8
26/08/2022 02:00:00	98	2.9	89	941.4	0	17
26/08/2022 03:00:00	108	2.8	90	941.3	0	16.5
26/08/2022 04:00:00	97	2.6	91	941	0	16.2
26/08/2022 05:00:00	101	2.2	92	941.1	0	15.5
26/08/2022 06:00:00	117	1.9	93	941.1	0	15.6
26/08/2022 07:00:00	111	1.4	85	941.2	0	17.3
26/08/2022 08:00:00	209	0.7	76	941	0	19.8
26/08/2022 09:00:00	257	0.9	68	941	0	22.1
26/08/2022 10:00:00	260	1.2	64	940.6	0	24
26/08/2022 11:00:00	266	1.3	55	940.1	0	26
26/08/2022 12:00:00	248	1.4	48	939.6	0	27.9
26/08/2022 13:00:00	245	1.6	41	939.1	0	29.7
26/08/2022 14:00:00	204	1.4	31	938.6	0	31.5
26/08/2022 15:00:00	323	3.1	42	938.4	0	29
26/08/2022 16:00:00	83	3.5	50	938	0	26.1
26/08/2022 17:00:00	117	4.3	48	938.2	0	26.9
26/08/2022 18:00:00	97	3.2	53	938.4	0	25.6
26/08/2022 19:00:00	79	1.7	62	938.8	0	23.3
26/08/2022 20:00:00	112	2.4	70	939.3	0	21.4
26/08/2022 21:00:00	113	2.4	74	939.4	0	20.5
26/08/2022 22:00:00	126	2.8	78	939.7	0	19.6
26/08/2022 23:00:00	108	3.4	81	939.8	0	18.9
27/08/2022 00:00:00	109	3	82	939.6	0	18.5
27/08/2022 01:00:00	112	4.1	84	939.5	0	17.7
27/08/2022 02:00:00	108	3.3	87	939.5	0	17.1
27/08/2022 03:00:00	109	1.9	90	939.4	0	16.3
27/08/2022 04:00:00	105	2.4	91	939.4	0	16.1
27/08/2022 05:00:00	104	2.5	92	939.6	0	15.7
27/08/2022 06:00:00	118	2.4	91	939.9	0	15.9
27/08/2022 07:00:00	114	2.2	80	939.9	0	17.9
27/08/2022 08:00:00	259	0.6	73	939.7	0	20.6
27/08/2022 09:00:00	241	0.9	65	939.7	0	23.2
27/08/2022 10:00:00	257	1.1	56	939.7	0	25.9
27/08/2022 11:00:00	277	1.1	49	939.4	0	27.9
27/08/2022 12:00:00	271	1.3	38	939.1	0	29.9
27/08/2022 13:00:00	285	1.6	32	939	0	30.9
27/08/2022 14:00:00	227	2.4	37	939.1	0	29.4
27/08/2022 15:00:00	286	2.1	42	939.2	0	27.8
27/08/2022 16:00:00	294	2	40	939.5	0	28.3
27/08/2022 17:00:00	259	1.2	41	939.3	0	28.2
27/08/2022 18:00:00	272	1.5	45	939.8	0	25.7
27/08/2022 19:00:00	282	1.1	54	940.6	0	23.6
27/08/2022 20:00:00	141	0.8	66	940.9	0	21.2
27/08/2022 21:00:00	117	2.5	70	941.4	0	20.2
27/08/2022 22:00:00	113	3.3	73	941.2	0	19.2
27/08/2022 23:00:00	107	4	76	941.6	0	18.2
28/08/2022 00:00:00	99	3.2	78	941.6	0	17.4
28/08/2022 01:00:00	100	3.7	80	941.6	0	16.9
28/08/2022 02:00:00	111	3.2	82	941.4	0	16.1
28/08/2022 03:00:00	107	4.8	80	941.5	0	16.1
28/08/2022 04:00:00	109	3.5	83	941.4	0	15.2
28/08/2022 05:00:00	112	3.3	84	941.7	0	14.9
28/08/2022 06:00:00	113	2.5	86	942.1	0	14.7
28/08/2022 07:00:00	119	2.6	75	942	0	17.6
28/08/2022 08:00:00	118	2	64	942.1	0	21
28/08/2022 09:00:00	252	1	59	942.2	0	23.1
28/08/2022 10:00:00	263	1.1	52	942.4	0	25.4
28/08/2022 11:00:00	268	1.2	54	942.3	0	26.4
28/08/2022 12:00:00	226	1.2	46	941.9	0	28.4
28/08/2022 13:00:00	254	1.4	38	941.7	0	29.7
28/08/2022 14:00:00	269	1.4	49	941.7	0	27.1
28/08/2022 15:00:00	301	1.7	54	941.6	0	24.9
28/08/2022 16:00:00	328	2	53	942.1	0	23.8
28/08/2022 17:00:00	315	2.1	57	941.7	0	22.9
28/08/2022 18:00:00	244	0.7	62	941.9	0	22
28/08/2022 19:00:00	117	0.7	68	942.8	0	21.1
28/08/2022 20:00:00	272	0.8	70	944	0	20.5
28/08/2022 21:00:00	173	0.7	73	944.4	0	19.8
28/08/2022 22:00:00	124	0.6	77	944.4	0	19
28/08/2022 23:00:00	123	0.6	81	944.2	0	17.8
29/08/2022 00:00:00	119	0.9	84	944.2	0	16.9
29/08/2022 01:00:00	107	1.2	86	944.3	0	16.2
29/08/2022 02:00:00	107	1.8	86	944.7	0	16.1
29/08/2022 03:00:00	97	1.7	88	944.6	0	15.3
29/08/2022 04:00:00	103	1.5	90	944.5	0	14.8
29/08/2022 05:00:00	107	1.5	90	944.9	0	14.4
29/08/2022 06:00:00	113	1.9	89	945.4	0	14.5
29/08/2022 07:00:00	119	1.6	82	945.4	0	16
29/08/2022 08:00:00	109	2.7	76	944.8	0	18.6
29/08/2022 09:00:00	255	1.7	64	945.1	0	21.9
29/08/2022 10:00:00	249	1.2	58	945.1	0	24.1
29/08/2022 11:00:00	277	1.5	58	944.7	0	25.5
29/08/2022 12:00:00	260	1.6	50	944.2	0	27.3
29/08/2022 13:00:00	220	2.1	53	943.8	0	26.3
29/08/2022 14:00:00	43	1.6	45	944	0	25.8
29/08/2022 15:00:00	32	2.6	78	945.5	7.1	20.1
29/08/2022 16:00:00	92	5	86	945.1	10.4	17.8
29/08/2022 17:00:00	120	2.6	81	944.5	0.2	18
29/08/2022 18:00:00	297	1.1	87	945	0	18
29/08/2022 19:00:00	189	0.8	88	945.6	0	17.4
29/08/2022 20:00:00	301	0.8	91	945.8	0	17
29/08/2022 21:00:00	127	1.3	92	945.6	0	16.2
29/08/2022 22:00:00	103	0.9	93	946	0	15.9
29/08/2022 23:00:00	104	1.2	92	946	0	15.7
30/08/2022 00:00:00	99	1.1	92	946.1	0	15.6
30/08/2022 01:00:00	136	0.3	91	945.8	0	15.8
30/08/2022 02:00:00	128	0.5	93	945.7	0	15.8
30/08/2022 03:00:00	148	0.2	95	945.6	0	16.1
30/08/2022 04:00:00	239	0.5	95	945.7	0	16.1
30/08/2022 05:00:00	147	0.2	92	945.8	0	16
30/08/2022 06:00:00	108	0.7	95	946.1	0	16
30/08/2022 07:00:00	110	0.5	91	946.3	0	16.6
30/08/2022 08:00:00	142	0.5	83	946.3	0	18
30/08/2022 09:00:00	254	1.1	80	946.5	0	18.6
30/08/2022 10:00:00	258	1.2	79	946.6	0	18.8
30/08/2022 11:00:00	284	1.2	72	946.1	0	20.9
30/08/2022 12:00:00	253	1.3	66	945.7	0	23
30/08/2022 13:00:00	314	1.5	71	945.2	1	22.3
30/08/2022 14:00:00	82	2.2	80	944.8	1.6	21.2
30/08/2022 15:00:00	106	3.1	66	944	0	22.8
30/08/2022 16:00:00	100	1.6	64	943.9	0	23.5
30/08/2022 17:00:00	41	1.4	71	944	0.2	22
30/08/2022 18:00:00	109	1.3	80	943.9	0	21
30/08/2022 19:00:00	127	1.3	86	944.4	0	20.1
30/08/2022 20:00:00	112	1.3	86	945.1	0	19.3
30/08/2022 21:00:00	108	1.4	88	945.1	0	18.8
30/08/2022 22:00:00	98	1.3	89	944.6	0	18
30/08/2022 23:00:00	90	1.8	91	944.6	0	17.3
31/08/2022 00:00:00	103	2.8	94	944.3	0	16.6
31/08/2022 01:00:00	104	3.2	95	944	0	16
31/08/2022 02:00:00	106	2.1	95	943.9	0	15.4
31/08/2022 03:00:00	111	2.3	97	943.8	0	15.3
31/08/2022 04:00:00	114	2.4	94	943.7	0	15.2
31/08/2022 05:00:00	109	3	94	943.8	0	15
31/08/2022 06:00:00	110	3.3	94	943.9	0	15
31/08/2022 07:00:00	120	2.2	90	943.8	0	15.8
31/08/2022 08:00:00						
31/08/2022 09:00:00	327	1.1	78	943.6	0	18.9
31/08/2022 10:00:00	274	1.2	74	943.3	0	20.5
31/08/2022 11:00:00	256	1.2	64	942.6	0	23.2
31/08/2022 12:00:00	269	1.3	59	941.8	0	25.1
31/08/2022 13:00:00	315	1.5	52	941.5	0	26.9
31/08/2022 14:00:00	308	1.6	44	940.7	0	28.1
31/08/2022 15:00:00	273	2	43	940.5	0	28.7
31/08/2022 16:00:00	332	1.8	51	941	0	26.1
31/08/2022 17:00:00	89	1.5	55	940.9	0	24.6
31/08/2022 18:00:00	248	1.9	60	941.2	0	23.5
31/08/2022 19:00:00	83	3.2	68	941.6	0	21
31/08/2022 20:00:00	100	3.6	72	942	0	19.1
31/08/2022 21:00:00	113	2.7	81	942.1	0	17.6
31/08/2022 22:00:00	115	3	86	941.9	0	17.1
31/08/2022 23:00:00	104	2.6	88	941.7	0	16.9
01/09/2022 00:00:00	112	2.7	92	941.3	0	16
01/09/2022 01:00:00	113	2.3	95	941	0	15.6
01/09/2022 02:00:00	105	2.9	97	940.7	0	15.2
01/09/2022 03:00:00	100	2.6	98	940.6	0	15
01/09/2022 04:00:00	99	2.5	100	940.6	0	14.7
01/09/2022 05:00:00	104	1.9	100	940.6	0	14.6
01/09/2022 06:00:00	95	0.6	100	940.6	0	15.2
01/09/2022 07:00:00	164	0.7	93	940.4	0	16.1
01/09/2022 08:00:00	164	0.4	90	940.4	0	16.7
01/09/2022 09:00:00	272	0.8	86	940.5	0	17.5
01/09/2022 10:00:00	275	0.9	84	940.6	0	17.8
01/09/2022 11:00:00	286	0.6	85	940.1	0.7	18.5
01/09/2022 12:00:00	297	1.3	85	940.2	0	18.7
01/09/2022 13:00:00	316	1.4	87	940	0	18.3
01/09/2022 14:00:00	316	1.4	92	939.8	0.2	18.3
01/09/2022 15:00:00	273	0.8	92	940	1.4	17.7
01/09/2022 16:00:00	269	1.8	95	940.5	7.8	16.3
01/09/2022 17:00:00	258	1.3	100	940.8	4	15.8
01/09/2022 18:00:00	302	1.6	100	940.8	0.7	14.8
01/09/2022 19:00:00	264	0.7	100	941.2	2.2	14.7
01/09/2022 20:00:00	295	0.9	100	941.6	1.7	14.4
01/09/2022 21:00:00	297	1	100	941.7	2.5	14.1
01/09/2022 22:00:00	264	1	100	941.6	1.7	13.8
01/09/2022 23:00:00	314	1.6	100	941.7	0.9	13.4
02/09/2022 00:00:00	323	1.4	100	941.5	0.1	13.1
02/09/2022 01:00:00	306	1.6	100	941.3	1	12.8
02/09/2022 02:00:00	308	1.4	100	941.2	0.6	12.7
02/09/2022 03:00:00	305	1.2	100	941.3	0.1	12.7
02/09/2022 04:00:00	290	1.1	100	941.1	0.8	12.7
02/09/2022 05:00:00	303	1.1	100	941.1	0	12.6
02/09/2022 06:00:00	290	1.6	100	941.5	0.3	12.5
02/09/2022 07:00:00	280	1.7	100	941.6	0.6	12.5
02/09/2022 08:00:00	285	1.4	100	941.9	0.2	12.6
02/09/2022 09:00:00	284	1.9	100	942.2	0	12.7
02/09/2022 10:00:00	292	1.6	100	942.2	0	13.4
02/09/2022 11:00:00	298	1.6	91	942.1	0	14.1
02/09/2022 12:00:00	294	1.8	88	941.9	0	14.3
02/09/2022 13:00:00	306	2.2	88	942.1	0	13.9
02/09/2022 14:00:00	316	1	85	941.9	0	14.6
02/09/2022 15:00:00	334	0.7	80	941.7	0	15.3
02/09/2022 16:00:00	321	0.8	78	942	0	15.5
02/09/2022 17:00:00	350	0.4	81	942.1	0	15.2
02/09/2022 18:00:00	130	0.5	84	942	0	15
02/09/2022 19:00:00	30	0.5	88	942.3	0	14.7
02/09/2022 20:00:00	273	0.1	90	942.9	0	14.5
02/09/2022 21:00:00	117	0.7	95	942.9	0	14.2
02/09/2022 22:00:00	128	0.3	96	942.8	0	14.3
02/09/2022 23:00:00	332	0.9	93	942.8	0	14.1
03/09/2022 00:00:00	328	1.1	94	942.7	0	14
03/09/2022 01:00:00	327	0.7	95	942.5	0	14
03/09/2022 02:00:00	315	0.8	93	942.4	0	13.9
03/09/2022 03:00:00	322	1	93	942.7	0	13.8
03/09/2022 04:00:00	313	0.7	95	942.9	0	13.8
03/09/2022 05:00:00	341	0.1	95	942.6	0	13.8
03/09/2022 06:00:00	297	0.6	96	943	0	13.8
03/09/2022 07:00:00	323	0.5	94	942.8	0	14.3
03/09/2022 08:00:00	279	0.8	86	943	0	14.9
03/09/2022 09:00:00	275	0.9	83	943.5	0	15.9
03/09/2022 10:00:00	326	0.8	76	943.6	0	16.8
03/09/2022 11:00:00	268	0.8	65	943.4	0	18.8
03/09/2022 12:00:00	261	1.2	60	943.2	0	21
03/09/2022 13:00:00	258	1.6	55	943.3	0	22.2
03/09/2022 14:00:00	313	1.5	53	943.4	0	22.5
03/09/2022 15:00:00	313	1.7	50	943.1	0	22.9
03/09/2022 16:00:00	301	1.3	50	943.3	0	23.5
03/09/2022 17:00:00	297	1.3	54	943.3	0	23
03/09/2022 18:00:00	320	1.6	64	943.6	0	20.5
03/09/2022 19:00:00	342	0.9	74	943.8	0	18.6
03/09/2022 20:00:00	124	1	78	944.5	0	17.5
03/09/2022 21:00:00	105	1	82	944.6	0	16.6
03/09/2022 22:00:00	116	1.9	84	945.1	0	16.3
03/09/2022 23:00:00	105	1.8	87	945.3	0	15.8
04/09/2022 00:00:00	97	2	86	945.4	0	15.8
04/09/2022 01:00:00	117	1.9	88	945.2	0	15.6
04/09/2022 02:00:00	104	2.7	87	945.3	0	15.6
04/09/2022 03:00:00	102	2.7	87	945.3	0	15.6
04/09/2022 04:00:00	116	2.1	89	945.4	0	15
04/09/2022 05:00:00	89	1.3	92	945.1	0	14.7
04/09/2022 06:00:00	109	1.7	93	945.8	0	14.7
04/09/2022 07:00:00	112	1.2	89	946	0	15.9
04/09/2022 08:00:00	170	1	74	946.2	0	18.7
04/09/2022 09:00:00	221	0.8	68	946	0	20.8
04/09/2022 10:00:00	269	1	66	946.7	0	21.3
04/09/2022 11:00:00	284	1	59	946.4	0	22.6
04/09/2022 12:00:00	272	1.7	75	946.7	0	21.1
04/09/2022 13:00:00	253	1.4	60	946.3	0	23.7
04/09/2022 14:00:00	262	1.6	67	946.6	0	21.6
04/09/2022 15:00:00	295	1.7	74	946.8	0.8	20.6
04/09/2022 16:00:00	300	1.4	75	947.2	0	20.1
04/09/2022 17:00:00	324	1.2	76	947.1	0	19.9
04/09/2022 18:00:00	324	1.2	82	947.4	0	19.3
04/09/2022 19:00:00	317	1	86	947.9	0	18.6
04/09/2022 20:00:00	332	0.7	89	948.5	0	18.1
04/09/2022 21:00:00	244	0.5	92	948.8	0	17.3
04/09/2022 22:00:00	123	0.7	96	948.9	0	16.9
04/09/2022 23:00:00	121	0.8	95	949.1	0	16.4
05/09/2022 00:00:00	165	0.5	97	949.3	0	15.9
05/09/2022 01:00:00	131	0.6	98	949.3	0	15.4
05/09/2022 02:00:00	330	1	100	949.2	0	15.5
05/09/2022 03:00:00	102	0.9	95	949	0	15
05/09/2022 04:00:00	116	1.1	94	949.2	0	15
05/09/2022 05:00:00	72	0.4	95	949.5	0	15.2
05/09/2022 06:00:00	82	0.5	94	950	0	15.4
05/09/2022 07:00:00	153	0.3	94	950.6	0	15.9
05/09/2022 08:00:00	50	0.6	91	950.7	0	16.2
05/09/2022 09:00:00	90	0.5	80	950.5	0	17.8
05/09/2022 10:00:00	149	1.3	55	950.2	0	22.4
05/09/2022 11:00:00	310	1.5	63	950	0	21.7
05/09/2022 12:00:00	133	1.9	44	949.5	0	24.4
05/09/2022 13:00:00	281	1.7	47	949.5	0	23.5
05/09/2022 14:00:00	300	1.8	48	949.2	0	23.7
05/09/2022 15:00:00	72	1.5	44	949	0	24.6
05/09/2022 16:00:00	317	2.5	52	948.6	0	23.4
05/09/2022 17:00:00	347	1.5	53	948.6	0	23.4
05/09/2022 18:00:00	111	2.1	60	948.4	0	21.3
05/09/2022 19:00:00	98	2.7	66	948.9	0	19.6
05/09/2022 20:00:00	102	3.4	69	949.1	0	18.8
05/09/2022 21:00:00	111	2.6	77	949	0	17
05/09/2022 22:00:00	110	2.1	81	948.9	0	16.2
05/09/2022 23:00:00	112	2.7	84	948.9	0	15.4
06/09/2022 00:00:00	116	2.2	87	949	0	14.5
06/09/2022 01:00:00	107	1.7	90	949	0	13.8
06/09/2022 02:00:00	115	1.5	91	948.9	0	13.1
06/09/2022 03:00:00	108	2.1	93	948.8	0	12.7
06/09/2022 04:00:00	115	2	93	948.5	0	12.4
06/09/2022 05:00:00	112	2.2	94	948.6	0	11.8
06/09/2022 06:00:00	110	2.1	96	948.8	0	11.5
06/09/2022 07:00:00	106	1.8	85	948.7	0	13.7
06/09/2022 08:00:00	118	1.2	75	948.6	0	16.1
06/09/2022 09:00:00	249	1.1	69	948.4	0	18.8
06/09/2022 10:00:00	260	1.4	64	948.4	0	20.3
06/09/2022 11:00:00	272	1.3	58	947.9	0	22.7
06/09/2022 12:00:00	279	1.3	50	947.5	0	24.7
06/09/2022 13:00:00	253	1.5	41	946.9	0	26.5
06/09/2022 14:00:00	277	1.5	36	946.5	0	27.3
06/09/2022 15:00:00	276	1.7	34	946.2	0	27.7
06/09/2022 16:00:00	285	1.9	30	945.8	0	27.6
06/09/2022 17:00:00	275	1.3	32	945.6	0	27.3
06/09/2022 18:00:00	195	1.1	49	945.4	0	22.4
06/09/2022 19:00:00	129	1.9	63	945.8	0	19.2
06/09/2022 20:00:00	120	1.7	68	946.4	0	17.8
06/09/2022 21:00:00	100	2.7	72	946.4	0	17.1
06/09/2022 22:00:00	109	4.2	74	946	0	16.5
06/09/2022 23:00:00	102	4.6	77	946	0	15.8
07/09/2022 00:00:00	101	4.6	79	946.1	0	15
07/09/2022 01:00:00	105	4	80	945.8	0	14.6
07/09/2022 02:00:00	104	3.4	82	945.9	0	13.9
07/09/2022 03:00:00	111	3.2	84	945.6	0	13.5
07/09/2022 04:00:00	113	3.2	85	945.4	0	13.1
07/09/2022 05:00:00	107	3	86	945.4	0	12.6
07/09/2022 06:00:00	118	2.9	88	945.4	0	12.7
07/09/2022 07:00:00	116	2.7	77	945.7	0	15.1
07/09/2022 08:00:00	180	0.9	70	945.8	0	18.2
07/09/2022 09:00:00	188	0.9	59	945.7	0	21
07/09/2022 10:00:00	266	1	53	945.3	0	23.5
07/09/2022 11:00:00	274	1.4	44	945.2	0	25.7
07/09/2022 12:00:00	316	1.6	37	944.8	0	27.2
07/09/2022 13:00:00	280	1.9	34	944.5	0	28.5
07/09/2022 14:00:00	256	1.6	30	943.9	0	30.1
07/09/2022 15:00:00	275	2	38	944.1	0	26.7
07/09/2022 16:00:00	302	2.5	59	945	0	22.3
07/09/2022 17:00:00	303	1.8	61	945.3	0	22
07/09/2022 18:00:00	223	0.9	71	944.9	0	21.1
07/09/2022 19:00:00	314	1.1	74	945.3	0	19.7
07/09/2022 20:00:00	132	0.8	78	945.6	0	18.2
07/09/2022 21:00:00	109	1.7	83	945	0	16.7
07/09/2022 22:00:00	112	1.7	83	945.1	0	16.3
07/09/2022 23:00:00	108	2.5	84	945.3	0	16
08/09/2022 00:00:00	109	2.1	86	945	0	15.4
